0.00;t_0;13.343398;42.366839;167.51;DEFAULT_VEHTYPE;0.00;5.10;574968591#0_0;0.00
;t_1;13.340249;42.372377;128.16;DEFAULT_VEHTYPE;0.00;5.10;263827102_0;0.00
;t_2;13.348472;42.364116;293.38;DEFAULT_VEHTYPE;0.00;5.10;80518211#2_0;0.00
;t_3;13.359344;42.370313;222.02;DEFAULT_VEHTYPE;0.00;5.10;-542078581_0;0.00
1.00;t_0;13.343403;42.366824;167.51;DEFAULT_VEHTYPE;1.73;6.83;574968591#0_0;0.00
;t_1;13.340264;42.372368;128.16;DEFAULT_VEHTYPE;1.63;6.73;263827102_0;0.00
;t_2;13.348448;42.364123;293.38;DEFAULT_VEHTYPE;2.10;7.20;80518211#2_0;0.00
;t_3;13.359325;42.370296;222.02;DEFAULT_VEHTYPE;2.47;7.57;-542078581_0;0.00
2.00;t_0;13.343412;42.366796;167.51;DEFAULT_VEHTYPE;3.23;10.06;574968591#0_0;0.00
;t_1;13.340296;42.372350;128.16;DEFAULT_VEHTYPE;3.27;10.00;263827102_0;0.00
;t_2;13.348407;42.364136;293.38;DEFAULT_VEHTYPE;3.71;10.91;80518211#2_0;0.00
;t_3;13.359293;42.370269;222.02;DEFAULT_VEHTYPE;3.99;11.55;-542078581_0;0.00
3.00;t_0;13.343430;42.366745;165.68;DEFAULT_VEHTYPE;5.82;15.88;574968591#0_0;0.00
;t_1;13.340344;42.372323;128.16;DEFAULT_VEHTYPE;5.00;15.00;263827102_0;0.00
;t_2;13.348338;42.364157;293.38;DEFAULT_VEHTYPE;6.06;16.97;80518211#2_0;0.00
;t_3;13.359245;42.370228;222.02;DEFAULT_VEHTYPE;6.04;17.60;-542078581_0;0.00
4.00;t_0;13.343459;42.366675;163.90;DEFAULT_VEHTYPE;8.22;24.10;574968591#0_0;0.00
;t_1;13.340410;42.372286;128.16;DEFAULT_VEHTYPE;6.77;21.76;263827102_0;0.00
;t_2;13.348245;42.364186;294.55;DEFAULT_VEHTYPE;8.32;25.29;80518211#2_0;0.00
;t_3;13.359181;42.370174;222.02;DEFAULT_VEHTYPE;8.00;25.60;-542078581_0;0.00
5.00;t_0;13.343500;42.366585;162.20;DEFAULT_VEHTYPE;10.51;34.61;574968591#0_0;0.00
;t_1;13.340495;42.372239;128.16;DEFAULT_VEHTYPE;8.75;30.51;263827102_0;0.00
;t_2;13.348134;42.364226;297.18;DEFAULT_VEHTYPE;10.15;35.45;80518211#2_0;0.00
;t_3;13.359102;42.370105;222.02;DEFAULT_VEHTYPE;10.04;35.64;-542078581_0;0.00
6.00;t_0;13.343555;42.366476;159.65;DEFAULT_VEHTYPE;12.93;47.53;574968591#0_0;0.00
;t_1;13.340599;42.372181;128.16;DEFAULT_VEHTYPE;10.74;41.25;263827102_0;0.00
;t_2;13.348003;42.364284;303.34;DEFAULT_VEHTYPE;12.64;5.61;:5279479941_0_0;0.00
;t_3;13.359008;42.370026;222.02;DEFAULT_VEHTYPE;11.74;47.38;-542078581_0;0.00
7.00;t_0;13.343639;42.366357;149.77;DEFAULT_VEHTYPE;14.97;62.50;574968591#0_0;0.00
;t_1;13.340710;42.372109;132.39;DEFAULT_VEHTYPE;12.18;53.43;263827102_0;0.00
;t_2;13.347861;42.364355;305.42;DEFAULT_VEHTYPE;14.07;10.62;80518211#3_0;0.00
;t_3;13.358897;42.369930;222.02;DEFAULT_VEHTYPE;14.00;61.37;-542078581_0;0.00
8.00;t_0;13.343765;42.366236;141.70;DEFAULT_VEHTYPE;16.93;79.43;574968591#0_0;0.00
;t_1;13.340818;42.372039;131.74;DEFAULT_VEHTYPE;11.76;65.19;263827102_0;0.00
;t_2;13.347705;42.364440;307.76;DEFAULT_VEHTYPE;15.96;26.59;80518211#3_0;0.00
;t_3;13.358787;42.369836;222.02;DEFAULT_VEHTYPE;13.85;75.22;-542078581_0;0.00
9.00;t_0;13.343921;42.366111;135.70;DEFAULT_VEHTYPE;18.97;2.85;:5518222604_6_0;0.00
;t_1;13.340942;42.371970;126.07;DEFAULT_VEHTYPE;12.78;77.96;263827102_0;0.00
;t_2;13.347526;42.364538;307.74;DEFAULT_VEHTYPE;18.30;8.44;80518211#4_0;0.00
;t_3;13.358670;42.369736;222.02;DEFAULT_VEHTYPE;14.70;89.92;-542078581_0;0.00
10.00;t_0;13.344115;42.365996;127.89;DEFAULT_VEHTYPE;20.51;8.36;574968591#1_0;0.00
;t_1;13.341076;42.371911;121.99;DEFAULT_VEHTYPE;12.86;90.82;263827102_0;0.00
;t_2;13.347327;42.364648;307.74;DEFAULT_VEHTYPE;20.43;28.87;80518211#4_0;0.00
;t_3;13.358558;42.369641;222.02;DEFAULT_VEHTYPE;14.03;103.95;-542078581_0;0.00
11.00;t_0;13.344339;42.365881;122.15;DEFAULT_VEHTYPE;22.39;30.75;574968591#1_0;0.00
;t_1;13.341197;42.371855;125.08;DEFAULT_VEHTYPE;11.78;102.60;263827102_0;0.00
;t_2;13.347111;42.364767;307.74;DEFAULT_VEHTYPE;22.20;51.06;80518211#4_0;0.00
;t_3;13.358440;42.369539;222.02;DEFAULT_VEHTYPE;14.94;118.90;-542078581_0;0.00
12.00;t_0;13.344602;42.365782;119.53;DEFAULT_VEHTYPE;24.33;55.07;574968591#1_0;0.00
;t_1;13.341318;42.371787;127.95;DEFAULT_VEHTYPE;12.44;115.05;263827102_0;0.00
;t_2;13.346867;42.364893;301.29;DEFAULT_VEHTYPE;24.53;75.59;80518211#4_0;0.00
;t_3;13.358324;42.369440;222.02;DEFAULT_VEHTYPE;14.53;133.42;-542078581_0;0.00
13.00;t_0;13.344884;42.365662;120.55;DEFAULT_VEHTYPE;26.76;6.50;574968591#2_0;0.00
;t_1;13.341435;42.371715;131.46;DEFAULT_VEHTYPE;12.57;127.62;263827102_0;0.00
;t_2;13.346583;42.365016;301.29;DEFAULT_VEHTYPE;27.10;102.70;80518211#4_0;0.00
;t_3;13.358219;42.369365;235.24;DEFAULT_VEHTYPE;12.12;0.83;28104552_0;0.00
14.00;t_0;13.345128;42.365560;120.55;DEFAULT_VEHTYPE;23.07;29.57;574968591#2_0;0.00
;t_1;13.341544;42.371640;134.82;DEFAULT_VEHTYPE;12.23;139.85;263827102_0;0.00
;t_2;13.346290;42.365130;296.87;DEFAULT_VEHTYPE;27.29;9.41;:2586973267_0_0;0.00
;t_3;13.358135;42.369336;247.22;DEFAULT_VEHTYPE;7.62;8.44;28104552_0;0.00
15.00;t_0;13.345332;42.365475;120.55;DEFAULT_VEHTYPE;19.34;48.91;574968591#2_0;0.00
;t_1;13.341640;42.371560;142.90;DEFAULT_VEHTYPE;11.89;151.74;263827102_0;0.00
;t_2;13.346034;42.365278;316.57;DEFAULT_VEHTYPE;27.15;7.03;252654758_0;0.00
;t_3;13.358039;42.369310;251.68;DEFAULT_VEHTYPE;8.44;5.03;:2443312462_0_0;0.00
16.00;t_0;13.345490;42.365409;120.05;DEFAULT_VEHTYPE;14.84;1.35;:2586973273_3_0;0.00
;t_1;13.341734;42.371466;145.79;DEFAULT_VEHTYPE;12.99;164.73;263827102_0;0.00
;t_2;13.345882;42.365446;337.26;DEFAULT_VEHTYPE;22.76;1.53;:2586973275_0_0;0.00
;t_3;13.357921;42.369319;279.49;DEFAULT_VEHTYPE;9.76;4.03;:5654637985_1_0;0.00
17.00;t_0;13.345601;42.365366;118.83;DEFAULT_VEHTYPE;10.34;2.75;833955732_0;0.00
;t_1;13.341818;42.371379;145.79;DEFAULT_VEHTYPE;11.94;176.67;263827102_0;0.00
;t_2;13.345854;42.365608;359.69;DEFAULT_VEHTYPE;18.26;8.15;833955731_0;0.00
;t_3;13.357788;42.369311;260.02;DEFAULT_VEHTYPE;11.08;15.11;:5654637985_1_0;0.00
18.00;t_0;13.345670;42.365342;116.08;DEFAULT_VEHTYPE;6.29;2.27;:309877712_3_0;0.00
;t_1;13.341890;42.371286;151.59;DEFAULT_VEHTYPE;11.86;188.53;263827102_0;0.00
;t_2;13.345871;42.365731;6.70;DEFAULT_VEHTYPE;13.76;3.19;-833955737#3_0;0.00
;t_3;13.357656;42.369250;232.73;DEFAULT_VEHTYPE;10.87;4.08;823877511#1_0;0.00
19.00;t_0;13.345759;42.365333;91.46;DEFAULT_VEHTYPE;7.62;4.69;:309877712_7_0;0.00
;t_1;13.341951;42.371191;155.99;DEFAULT_VEHTYPE;11.75;200.27;263827102_0;0.00
;t_2;13.345886;42.365855;6.32;DEFAULT_VEHTYPE;13.82;17.02;-833955737#3_0;0.00
;t_3;13.357572;42.369176;210.41;DEFAULT_VEHTYPE;10.61;9.40;:5654637962_0_0;0.00
20.00;t_0;13.345822;42.365391;28.14;DEFAULT_VEHTYPE;8.68;1.60;546318556_0;0.00
;t_1;13.342003;42.371089;160.63;DEFAULT_VEHTYPE;12.10;212.37;263827102_0;0.00
;t_2;13.345899;42.365970;5.86;DEFAULT_VEHTYPE;12.78;10.44;:2586973303_3_0;0.00
;t_3;13.357575;42.369066;178.79;DEFAULT_VEHTYPE;11.84;11.56;823877523_0;0.00
21.00;t_0;13.345837;42.365427;18.98;DEFAULT_VEHTYPE;4.18;5.78;546318556_0;0.00
;t_1;13.342052;42.370983;162.75;DEFAULT_VEHTYPE;12.46;224.84;263827102_0;0.00
;t_2;13.345912;42.366094;5.44;DEFAULT_VEHTYPE;13.80;9.74;-833955737#2_0;0.00
;t_3;13.357600;42.368939;183.29;DEFAULT_VEHTYPE;14.30;9.00;:309739814_0_0;0.00
22.00;t_0;13.345855;42.365480;14.88;DEFAULT_VEHTYPE;6.00;5.48;:2586973275_1_0;0.00
;t_1;13.342097;42.370878;163.86;DEFAULT_VEHTYPE;12.18;237.02;263827102_0;0.00
;t_2;13.345924;42.366212;5.44;DEFAULT_VEHTYPE;13.22;22.96;-833955737#2_0;0.00
;t_3;13.357528;42.368824;217.04;DEFAULT_VEHTYPE;14.23;11.17;28199969#0_0;0.00
23.00;t_0;13.345857;42.365545;0.11;DEFAULT_VEHTYPE;7.33;1.17;833955731_0;0.00
;t_1;13.342143;42.370768;163.98;DEFAULT_VEHTYPE;12.82;249.84;263827102_0;0.00
;t_2;13.345936;42.366333;5.44;DEFAULT_VEHTYPE;13.41;36.37;-833955737#2_0;0.00
;t_3;13.357403;42.368742;233.77;DEFAULT_VEHTYPE;13.82;5.93;28199969#1_0;0.00
24.00;t_0;13.345857;42.365631;4.50;DEFAULT_VEHTYPE;9.58;10.75;833955731_0;0.00
;t_1;13.342186;42.370667;163.60;DEFAULT_VEHTYPE;11.77;261.61;263827102_0;0.00
;t_2;13.345948;42.366451;5.44;DEFAULT_VEHTYPE;13.16;49.53;-833955737#2_0;0.00
;t_3;13.357244;42.368678;252.58;DEFAULT_VEHTYPE;14.99;2.31;823877518_0;0.00
25.00;t_0;13.345871;42.365732;6.69;DEFAULT_VEHTYPE;11.22;3.26;-833955737#3_0;0.00
;t_1;13.342233;42.370567;159.62;DEFAULT_VEHTYPE;11.75;273.36;263827102_0;0.00
;t_2;13.345960;42.366571;5.35;DEFAULT_VEHTYPE;13.33;10.59;:2700298469_3_0;0.00
;t_3;13.357078;42.368634;250.78;DEFAULT_VEHTYPE;14.56;13.04;542078583_0;0.00
26.00;t_0;13.345885;42.365849;6.32;DEFAULT_VEHTYPE;13.01;16.26;-833955737#3_0;0.00
;t_1;13.342306;42.370475;147.51;DEFAULT_VEHTYPE;11.92;285.28;263827102_0;0.00
;t_2;13.345972;42.366692;5.24;DEFAULT_VEHTYPE;13.53;9.54;-833955737#1_0;0.00
;t_3;13.356924;42.368591;249.60;DEFAULT_VEHTYPE;13.59;5.08;80501909_0;0.00
27.00;t_0;13.345899;42.365971;5.86;DEFAULT_VEHTYPE;13.64;10.55;:2586973303_3_0;0.00
;t_1;13.342402;42.370382;141.53;DEFAULT_VEHTYPE;12.96;298.24;263827102_0;0.00
;t_2;13.345980;42.366817;1.65;DEFAULT_VEHTYPE;13.95;23.49;-833955737#1_0;0.00
;t_3;13.356820;42.368560;249.60;DEFAULT_VEHTYPE;9.16;14.24;80501909_0;0.00
28.00;t_0;13.345912;42.366092;5.44;DEFAULT_VEHTYPE;13.49;9.54;-833955737#2_0;0.00
;t_1;13.342493;42.370293;145.27;DEFAULT_VEHTYPE;12.45;310.70;263827102_0;0.00
;t_2;13.345975;42.366941;359.21;DEFAULT_VEHTYPE;13.77;37.27;-833955737#1_0;0.00
;t_3;13.356725;42.368532;249.41;DEFAULT_VEHTYPE;8.44;7.72;80501910_0;0.00
29.00;t_0;13.345925;42.366220;5.44;DEFAULT_VEHTYPE;14.30;23.84;-833955737#2_0;0.00
;t_1;13.342570;42.370196;150.97;DEFAULT_VEHTYPE;12.52;323.21;263827102_0;0.00
;t_2;13.345941;42.367062;349.40;DEFAULT_VEHTYPE;13.72;50.99;-833955737#1_0;0.00
;t_3;13.356633;42.368505;249.41;DEFAULT_VEHTYPE;8.13;15.86;80501910_0;0.00
30.00;t_0;13.345938;42.366351;5.44;DEFAULT_VEHTYPE;14.57;38.41;-833955737#2_0;0.00
;t_1;13.342643;42.370102;150.97;DEFAULT_VEHTYPE;12.04;335.25;263827102_0;0.00
;t_2;13.345887;42.367179;339.92;DEFAULT_VEHTYPE;13.77;64.75;-833955737#1_0;0.00
;t_3;13.356532;42.368476;249.65;DEFAULT_VEHTYPE;8.94;0.32;:939109067_0_0;0.00
31.00;t_0;13.345951;42.366474;5.44;DEFAULT_VEHTYPE;13.71;52.12;-833955737#2_0;0.00
;t_1;13.342723;42.370001;150.97;DEFAULT_VEHTYPE;13.01;348.26;263827102_0;0.00
;t_2;13.345821;42.367288;335.71;DEFAULT_VEHTYPE;13.25;78.00;-833955737#1_0;0.00
;t_3;13.356394;42.368467;270.51;DEFAULT_VEHTYPE;11.54;1.76;80501914#0_0;0.00
32.00;t_0;13.345964;42.366606;5.35;DEFAULT_VEHTYPE;14.71;14.56;:2700298469_3_0;0.00
;t_1;13.342797;42.369905;150.97;DEFAULT_VEHTYPE;12.24;360.51;263827102_0;0.00
;t_2;13.345753;42.367391;333.49;DEFAULT_VEHTYPE;12.79;90.80;-833955737#1_0;0.00
;t_3;13.356228;42.368457;265.54;DEFAULT_VEHTYPE;13.68;15.44;80501914#0_0;0.00
33.00;t_0;13.345977;42.366738;5.24;DEFAULT_VEHTYPE;14.68;14.66;-833955737#1_0;0.00
;t_1;13.342888;42.369817;142.86;DEFAULT_VEHTYPE;12.32;372.82;263827102_0;0.00
;t_2;13.345674;42.367495;331.59;DEFAULT_VEHTYPE;13.18;103.97;-833955737#1_0;0.00
;t_3;13.356046;42.368444;265.54;DEFAULT_VEHTYPE;15.09;30.52;80501914#0_0;0.00
34.00;t_0;13.345978;42.366866;359.32;DEFAULT_VEHTYPE;14.26;28.92;-833955737#1_0;0.00
;t_1;13.342986;42.369726;142.86;DEFAULT_VEHTYPE;12.92;385.74;263827102_0;0.00
;t_2;13.345597;42.367595;331.59;DEFAULT_VEHTYPE;12.81;116.78;-833955737#1_0;0.00
;t_3;13.355845;42.368430;265.54;DEFAULT_VEHTYPE;16.62;47.15;80501914#0_0;0.00
35.00;t_0;13.345961;42.366994;349.40;DEFAULT_VEHTYPE;14.27;43.19;-833955737#1_0;0.00
;t_1;13.343082;42.369635;142.86;DEFAULT_VEHTYPE;12.89;398.63;263827102_0;0.00
;t_2;13.345501;42.367695;323.66;DEFAULT_VEHTYPE;13.68;130.46;-833955737#1_0;0.00
;t_3;13.355625;42.368414;265.54;DEFAULT_VEHTYPE;18.25;65.40;80501914#0_0;0.00
36.00;t_0;13.345921;42.367115;343.84;DEFAULT_VEHTYPE;13.87;57.05;-833955737#1_0;0.00
;t_1;13.343175;42.369548;142.86;DEFAULT_VEHTYPE;12.33;410.96;263827102_0;0.00
;t_2;13.345394;42.367787;318.53;DEFAULT_VEHTYPE;13.50;143.96;-833955737#1_0;0.00
;t_3;13.355384;42.368382;254.63;DEFAULT_VEHTYPE;20.19;8.20;:939109056_1_0;0.00
37.00;t_0;13.345859;42.367230;338.38;DEFAULT_VEHTYPE;13.75;70.80;-833955737#1_0;0.00
;t_1;13.343264;42.369464;142.58;DEFAULT_VEHTYPE;11.83;422.79;263827102_0;0.00
;t_2;13.345286;42.367875;318.53;DEFAULT_VEHTYPE;13.22;157.18;-833955737#1_0;0.00
;t_3;13.355143;42.368284;238.24;DEFAULT_VEHTYPE;22.69;11.97;80501914#1_0;0.00
38.00;t_0;13.345784;42.367346;335.71;DEFAULT_VEHTYPE;14.30;85.10;-833955737#1_0;0.00
;t_1;13.343360;42.369380;140.99;DEFAULT_VEHTYPE;12.29;435.08;263827102_0;0.00
;t_2;13.345194;42.367980;336.87;DEFAULT_VEHTYPE;14.00;171.17;-833955737#1_0;0.00
;t_3;13.354907;42.368173;240.86;DEFAULT_VEHTYPE;23.06;35.02;80501914#1_0;0.00
39.00;t_0;13.345699;42.367462;331.59;DEFAULT_VEHTYPE;14.69;99.79;-833955737#1_0;0.00
;t_1;13.343473;42.369300;134.13;DEFAULT_VEHTYPE;12.77;447.85;263827102_0;0.00
;t_2;13.345175;42.368082;4.88;DEFAULT_VEHTYPE;11.66;9.45;:5279479995_0_0;0.00
;t_3;13.354702;42.368102;248.61;DEFAULT_VEHTYPE;18.67;6.92;80501914#2_0;0.00
40.00;t_0;13.345615;42.367572;331.59;DEFAULT_VEHTYPE;14.05;113.84;-833955737#1_0;0.00
;t_1;13.343590;42.369223;132.24;DEFAULT_VEHTYPE;12.86;460.71;263827102_0;0.00
;t_2;13.345205;42.368140;27.44;DEFAULT_VEHTYPE;7.16;0.37;:5325968287_2_0;0.00
;t_3;13.354530;42.368072;266.28;DEFAULT_VEHTYPE;14.85;0.02;-686128058#3_0;0.00
41.00;t_0;13.345519;42.367678;323.66;DEFAULT_VEHTYPE;14.17;128.01;-833955737#1_0;0.00
;t_1;13.343707;42.369147;132.24;DEFAULT_VEHTYPE;12.84;473.55;263827102_0;0.00
;t_2;13.345279;42.368203;42.05;DEFAULT_VEHTYPE;9.33;9.70;:5325968287_2_0;0.00
;t_3;13.354356;42.368044;258.64;DEFAULT_VEHTYPE;14.64;14.66;-686128058#3_0;0.00
42.00;t_0;13.345415;42.367771;318.53;DEFAULT_VEHTYPE;13.45;141.46;-833955737#1_0;0.00
;t_1;13.343817;42.369076;132.24;DEFAULT_VEHTYPE;12.08;485.63;263827102_0;0.00
;t_2;13.345390;42.368261;60.23;DEFAULT_VEHTYPE;11.36;3.93;-92426124_0;0.00
;t_3;13.354189;42.368016;258.64;DEFAULT_VEHTYPE;14.11;28.77;-686128058#3_0;0.00
43.00;t_0;13.345301;42.367862;318.53;DEFAULT_VEHTYPE;13.78;155.24;-833955737#1_0;0.00
;t_1;13.343929;42.369003;132.24;DEFAULT_VEHTYPE;12.23;497.86;263827102_0;0.00
;t_2;13.345539;42.368321;62.63;DEFAULT_VEHTYPE;13.96;17.90;-92426124_0;0.00
;t_3;13.354025;42.367989;258.64;DEFAULT_VEHTYPE;13.82;42.58;-686128058#3_0;0.00
44.00;t_0;13.345205;42.367960;332.90;DEFAULT_VEHTYPE;13.57;168.81;-833955737#1_0;0.00
;t_1;13.344039;42.368932;132.24;DEFAULT_VEHTYPE;12.03;509.89;263827102_0;0.00
;t_2;13.345680;42.368377;62.63;DEFAULT_VEHTYPE;13.21;31.11;-92426124_0;0.00
;t_3;13.353858;42.367962;258.64;DEFAULT_VEHTYPE;14.10;56.69;-686128058#3_0;0.00
45.00;t_0;13.345173;42.368070;0.15;DEFAULT_VEHTYPE;12.72;8.15;:5279479995_0_0;0.00
;t_1;13.344157;42.368856;132.24;DEFAULT_VEHTYPE;12.86;522.75;263827102_0;0.00
;t_2;13.345779;42.368410;71.03;DEFAULT_VEHTYPE;9.00;2.13;:5315561903_2_0;0.00
;t_3;13.353684;42.367933;258.64;DEFAULT_VEHTYPE;14.63;71.32;-686128058#3_0;0.00
46.00;t_0;13.345203;42.368138;25.80;DEFAULT_VEHTYPE;8.22;0.12;:5325968287_2_0;0.00
;t_1;13.344275;42.368779;132.71;DEFAULT_VEHTYPE;12.99;535.73;263827102_0;0.00
;t_2;13.345885;42.368386;115.47;DEFAULT_VEHTYPE;9.25;0.15;:5315561906_0_0;0.00
;t_3;13.353514;42.367906;258.64;DEFAULT_VEHTYPE;14.36;85.68;-686128058#3_0;0.00
47.00;t_0;13.345282;42.368206;42.05;DEFAULT_VEHTYPE;9.93;10.06;:5325968287_2_0;0.00
;t_1;13.344387;42.368705;132.88;DEFAULT_VEHTYPE;12.35;548.09;263827102_0;0.00
;t_2;13.345983;42.368325;135.05;DEFAULT_VEHTYPE;10.64;4.83;550336246#1_0;0.00
;t_3;13.353345;42.367878;258.64;DEFAULT_VEHTYPE;14.27;99.95;-686128058#3_0;0.00
48.00;t_0;13.345405;42.368267;62.63;DEFAULT_VEHTYPE;12.47;5.40;-92426124_0;0.00
;t_1;13.344504;42.368630;132.10;DEFAULT_VEHTYPE;12.71;560.80;263827102_0;0.00
;t_2;13.346058;42.368224;159.19;DEFAULT_VEHTYPE;12.90;5.03;833955770#0_0;0.00
;t_3;13.353167;42.367849;258.64;DEFAULT_VEHTYPE;15.00;114.95;-686128058#3_0;0.00
49.00;t_0;13.345556;42.368328;62.63;DEFAULT_VEHTYPE;14.09;19.49;-92426124_0;0.00
;t_1;13.344611;42.368559;133.52;DEFAULT_VEHTYPE;11.85;572.65;263827102_0;0.00
;t_2;13.346124;42.368112;155.60;DEFAULT_VEHTYPE;13.55;18.58;833955770#0_0;0.00
;t_3;13.352990;42.367820;258.64;DEFAULT_VEHTYPE;14.91;129.86;-686128058#3_0;0.00
50.00;t_0;13.345701;42.368386;62.63;DEFAULT_VEHTYPE;13.59;33.08;-92426124_0;0.00
;t_1;13.344721;42.368484;133.52;DEFAULT_VEHTYPE;12.25;584.90;263827102_0;0.00
;t_2;13.346208;42.368012;145.86;DEFAULT_VEHTYPE;13.13;31.71;833955770#0_0;0.00
;t_3;13.352822;42.367792;258.97;DEFAULT_VEHTYPE;14.21;4.49;:2452641720_0_0;0.00
51.00;t_0;13.345804;42.368409;83.55;DEFAULT_VEHTYPE;9.09;4.19;:5315561903_2_0;0.00
;t_1;13.344833;42.368409;133.52;DEFAULT_VEHTYPE;12.50;597.39;263827102_0;0.00
;t_2;13.346310;42.367921;139.53;DEFAULT_VEHTYPE;13.11;44.82;833955770#0_0;0.00
;t_3;13.352644;42.367764;259.03;DEFAULT_VEHTYPE;14.95;7.89;:5807259780_1_0;0.00
52.00;t_0;13.345905;42.368377;120.62;DEFAULT_VEHTYPE;9.18;2.14;:5315561906_0_0;0.00
;t_1;13.344946;42.368332;133.52;DEFAULT_VEHTYPE;12.54;609.94;263827102_0;0.00
;t_2;13.346428;42.367834;135.55;DEFAULT_VEHTYPE;13.76;58.58;833955770#0_0;0.00
;t_3;13.352467;42.367736;259.12;DEFAULT_VEHTYPE;14.95;8.43;-686128058#0_0;0.00
53.00;t_0;13.346001;42.368310;137.85;DEFAULT_VEHTYPE;10.86;0.92;:5315561907_0_0;0.00
;t_1;13.345042;42.368266;138.70;DEFAULT_VEHTYPE;10.93;10.31;551489032_0;0.00
;t_2;13.346548;42.367756;131.32;DEFAULT_VEHTYPE;13.10;71.68;833955770#0_0;0.00
;t_3;13.352299;42.367711;259.47;DEFAULT_VEHTYPE;14.10;13.56;-683327934_0;0.00
54.00;t_0;13.346068;42.368206;159.19;DEFAULT_VEHTYPE;12.85;7.18;833955770#0_0;0.00
;t_1;13.345099;42.368212;142.77;DEFAULT_VEHTYPE;7.54;4.36;:5325968282_1_0;0.00
;t_2;13.346670;42.367686;128.27;DEFAULT_VEHTYPE;12.74;84.42;833955770#0_0;0.00
;t_3;13.352120;42.367685;260.21;DEFAULT_VEHTYPE;15.02;28.58;-683327934_0;0.00
55.00;t_0;13.346136;42.368096;154.39;DEFAULT_VEHTYPE;13.43;20.62;833955770#0_0;0.00
;t_1;13.345136;42.368197;126.26;DEFAULT_VEHTYPE;3.57;7.93;:5325968282_1_0;0.00
;t_2;13.346809;42.367616;124.12;DEFAULT_VEHTYPE;13.89;98.31;833955770#0_0;0.00
;t_3;13.351941;42.367660;260.57;DEFAULT_VEHTYPE;14.97;13.17;-833955769#4_0;0.00
